خرة
يا كلب
يا حمار
يا جحش
يا ابن الحرام
يا ابن الكلب
يا ابن القحبة
يا شرموطة
يا شرموط
يا سافل
يا زنديق
يا حقير
يا جبان
يا كافر
يا زبالة
يا باغي
يا خنزير
يا عاهر
يا مخنث
يا شاذ
يا حقيرة
يا ساقطة
يا شاذة
يا عاهرة
يا زبال
يا بزر
يا بنت الوسخة
يا بنت الكلبة
يا بنت الحرام
يا بنت الجحش
يا بنت البغل
يا ابن البغل
يا ابن الوسخة
يا ابن الجحش
يا ابن البغل
يا وسخ
يا وسخة
يا زفت
يا حشر
يا زق
يا سلخ
يا ولد الحرام
يا ولد الكلبة
يا ولد الكلب
يا ولد القحبة
يا ولد الوسخ
يا ولد الحمار
يا ولد القرد
